"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.662805272E0,9.202713147E-3,2.100163847E-1,9.766098022E0,9.768360259E0
9.665328385E0,2.094926545E-3,2.064250708E-1,9.755324364E0,9.757508347E0
9.667831844E0,1.518821716E-2,2.160018831E-1,9.754201889E0,9.756605044E0
9.670354955E0,2.094926545E-3,2.100163847E-1,9.754127502E0,9.756388400E0
9.672897110E0,4.563947208E-3,2.243815958E-1,9.738639832E0,9.741225472E0
9.675420589E0,4.414309282E-3,2.243815958E-1,9.754127502E0,9.756708970E0
9.677923966E0,9.202713147E-3,2.278980762E-1,9.762507439E0,9.765171464E0
9.680481908E0,1.279401500E-2,2.219873816E-1,9.756596565E0,9.759130014E0
9.682989355E0,-2.244564093E-4,2.160018831E-1,9.733777046E0,9.736173399E0
9.685512630E0,1.047463249E-2,2.160018831E-1,9.751732826E0,9.754130389E0
9.688035254E0,-2.618658124E-3,2.148047835E-1,9.743353844E0,9.745721732E0
9.690558731E0,3.292027395E-3,2.017114908E-1,9.745747566E0,9.747835349E0
9.693081844E0,1.159691438E-2,1.921346933E-1,9.760112762E0,9.762010621E0
9.695604834E0,9.277531877E-3,2.112883031E-1,9.739836693E0,9.742132601E0
9.698108456E0,1.167173311E-2,2.053027898E-1,9.739836693E0,9.742007199E0
9.700650651E0,-2.992752125E-4,2.160018831E-1,9.745747566E0,9.748140978E0
9.703173885E0,4.489128012E-3,2.076970041E-1,9.742156029E0,9.744370800E0
9.705696265E0,1.159691438E-2,1.921346933E-1,9.754127502E0,9.756026525E0
9.708219906E0,3.292027395E-3,2.183960825E-1,9.748142242E0,9.750588950E0
9.710742895E0,6.883329712E-3,2.136076838E-1,9.745747566E0,9.748090646E0
9.713265967E0,-3.815758973E-3,2.112883031E-1,9.733777046E0,9.736070711E0
9.715750708E0,-1.339256577E-2,2.064250708E-1,9.745673180E0,9.747868300E0
9.718311866E0,-2.618658124E-3,2.100912035E-1,9.733777046E0,9.736044410E0
9.720835466E0,5.686229095E-3,2.243815958E-1,9.748142242E0,9.750725953E0
9.723357764E0,-1.421557274E-3,2.064998895E-1,9.732579231E0,9.734769782E0
9.725881405E0,-1.571194851E-3,2.040308714E-1,9.763628960E0,9.765760673E0
9.728404070E0,2.094926545E-3,2.171989828E-1,9.755324364E0,9.757742220E0
9.730927466E0,-3.965396434E-3,2.111386657E-1,9.772008896E0,9.774290415E0
9.733449927E0,-3.965396434E-3,2.040308714E-1,9.764826775E0,9.766958905E0
9.735973447E0,1.167173311E-2,2.112883031E-1,9.742231369E0,9.744529287E0
9.738496274E0,-5.087678786E-3,1.908627599E-1,9.761235237E0,9.763102367E0
9.741006975E0,-5.162497517E-3,2.171241641E-1,9.760038376E0,9.762454540E0
9.743523658E0,3.217208432E-3,2.052279711E-1,9.761309624E0,9.763467337E0
9.746041521E0,-5.012859590E-3,2.052279711E-1,9.740959167E0,9.743122146E0
9.748569435E0,1.406593528E-2,2.005143911E-1,9.738639832E0,9.740714021E0
9.751092262E0,8.978256374E-4,2.040308714E-1,9.746944427E0,9.749079704E0
9.753628639E0,4.563947208E-3,2.041056901E-1,9.731457710E0,9.733598981E0
9.756151507E0,-3.890577704E-3,2.207902819E-1,9.751732826E0,9.754232753E0
9.758661314E0,-9.876081720E-3,2.231096774E-1,9.748142242E0,9.750700110E0
9.761184832E0,-6.359598134E-3,2.039560527E-1,9.768417358E0,9.770548409E0
9.763707863E0,1.990180090E-2,2.207902819E-1,9.761384964E0,9.763901927E0
9.766231056E0,2.169745276E-3,2.207902819E-1,9.736246109E0,9.738749476E0
9.768753313E0,8.080430329E-3,2.195931822E-1,9.742231369E0,9.744709257E0
9.771276710E0,4.563947208E-3,2.100912035E-1,9.737442970E0,9.739710198E0
9.773799741E0,3.366846126E-3,2.136076838E-1,9.740959167E0,9.743301549E0
9.776322609E0,1.758241840E-2,2.291699946E-1,9.750611305E0,9.753319889E0
9.778845802E0,1.054945122E-2,2.172738016E-1,9.756446838E0,9.758871559E0
9.781368792E0,3.441664856E-3,2.112883031E-1,9.745673180E0,9.747963906E0
9.783891823E0,4.638765939E-3,2.088941038E-1,9.742081642E0,9.744322090E0
9.786415017E0,2.244564006E-3,2.160767019E-1,9.743278503E0,9.745674434E0
9.788938494E0,-3.890577704E-3,2.160018831E-1,9.767146111E0,9.769535050E0
9.791460752E0,1.765723713E-2,2.124854028E-1,9.766023636E0,9.768350909E0
9.793980487E0,2.596212551E-2,2.267757952E-1,9.777994156E0,9.780658005E0
9.796502433E0,-1.084872615E-2,2.124854028E-1,9.742006302E0,9.744329352E0
9.799024378E0,5.835866556E-3,2.148796022E-1,9.743278503E0,9.745649455E0
9.801546324E0,2.094926545E-3,2.207902819E-1,9.767146111E0,9.769641543E0
9.804076435E0,2.491466142E-2,2.113631219E-1,9.740959167E0,9.743283872E0
9.806599181E0,1.660977490E-2,2.041805089E-1,9.742156029E0,9.744309604E0
9.809134459E0,2.244564006E-3,2.160767019E-1,9.746870041E0,9.749265089E0
9.811648863E0,-2.618658124E-3,2.053027898E-1,9.756371498E0,9.758531698E0
9.814168232E0,4.713584669E-3,2.041805089E-1,9.728988647E0,9.731132103E0
9.816691548E0,-3.740940243E-3,2.112883031E-1,9.750461578E0,9.752751290E0
9.819215269E0,1.892915741E-2,2.160767019E-1,9.748142242E0,9.750555094E0
9.821749734E0,1.892915741E-2,2.112883031E-1,9.755324364E0,9.757630578E0
9.824260843E0,-1.346738427E-3,2.124854028E-1,9.742081642E0,9.744398729E0
9.826790547E0,9.726444259E-4,2.195931822E-1,9.755249977E0,9.757721262E0
9.829326069E0,7.032967638E-3,2.160767019E-1,9.745673180E0,9.748070800E0
9.831848530E0,2.252046019E-2,2.100912035E-1,9.752930641E0,9.755219197E0
9.834371683E0,1.294365339E-2,1.981950104E-1,9.749263763E0,9.751286722E0
9.836894714E0,1.062426995E-2,2.029834092E-1,9.742081642E0,9.744201859E0
9.839418069E0,-8.529343642E-3,2.231844962E-1,9.742081642E0,9.744641542E0
9.841940490E0,-1.496376062E-4,2.053027898E-1,9.748066902E0,9.750228592E0
9.844463806E0,6.958148908E-3,2.053027898E-1,9.750461578E0,9.752625218E0
9.846986959E0,-1.451484766E-2,2.028337717E-1,9.758766174E0,9.760884666E0
9.849494486E0,-1.212064642E-2,2.148047835E-1,9.750386238E0,9.752759599E0
9.852032816E0,1.414075401E-2,2.172738016E-1,9.752855301E0,9.755285459E0
9.854556091E0,1.892915741E-2,2.160767019E-1,9.742156029E0,9.744570362E0
9.857079041E0,8.230068721E-3,2.005892098E-1,9.742081642E0,9.744149962E0
9.859583109E0,7.855974138E-3,2.039560527E-1,9.755474091E0,9.757609058E0
9.862125183E0,-1.002571918E-2,2.230348587E-1,9.749413490E0,9.751969466E0
9.864648376E0,1.256955881E-2,2.255038768E-1,9.763854027E0,9.766465863E0
9.867171204E0,-3.965396434E-3,2.087444663E-1,9.737517357E0,9.739755349E0
9.869694193E0,9.127894416E-3,2.195183635E-1,9.747094154E0,9.749570046E0
9.872217509E0,1.384147815E-2,2.123357654E-1,9.751882553E0,9.754203781E0
9.874740662E0,1.862988248E-2,2.088192850E-1,9.749563217E0,9.751817035E0
9.877243917E0,-7.556699216E-3,2.099415660E-1,9.742231369E0,9.744496119E0
9.879767395E0,-4.040215164E-3,2.267009765E-1,9.742305756E0,9.744943873E0
9.882309387E0,8.230068488E-4,2.148047835E-1,9.735123634E0,9.737493207E0
9.884832744E0,7.481880020E-4,2.267009765E-1,9.749488831E0,9.752124197E0
9.887355490E0,3.142389702E-3,2.087444663E-1,9.747094154E0,9.749329648E0
9.889878438E0,-4.489128187E-4,2.278980762E-1,9.747094154E0,9.749758058E0
9.892401591E0,-4.040215164E-3,1.991676539E-1,9.747019768E0,9.749055258E0
9.894924582E0,6.733692135E-4,2.159270644E-1,9.753080368E0,9.755470343E0
9.897447572E0,-7.556699216E-3,2.171241641E-1,9.735123634E0,9.737547545E0
9.899970724E0,-1.002571918E-2,2.218377441E-1,9.751808167E0,9.754336216E0
9.902493958E0,1.271919627E-2,2.171989828E-1,9.735198021E0,9.737628956E0
9.904998638E0,9.053074755E-3,2.087444663E-1,9.756670952E0,9.758907945E0
9.907539857E0,4.339490552E-3,2.076221853E-1,9.743502617E0,9.745715420E0
9.910063091E0,3.142389702E-3,2.088192850E-1,9.738714218E0,9.740953238E0
9.912586081E0,-1.354220323E-2,2.171241641E-1,9.738639832E0,9.741069349E0
9.915108746E0,-8.753799833E-3,2.183212638E-1,9.739912033E0,9.742362507E0
9.917635886E0,1.503857970E-2,2.016366720E-1,9.748291969E0,9.750388701E0
9.920154929E0,1.384147815E-2,2.111386657E-1,9.757868767E0,9.760162601E0
9.922678529E0,-4.489128187E-4,2.087444663E-1,9.748291969E0,9.750526692E0
9.925201316E0,3.142389702E-3,2.159270644E-1,9.742305756E0,9.744698857E0
9.927724021E0,1.743278094E-2,2.052279711E-1,9.755474091E0,9.757648136E0
9.930247295E0,1.264437754E-2,2.112134844E-1,9.748291969E0,9.750588051E0
9.932769919E0,6.658873521E-3,2.015618533E-1,9.764976501E0,9.767058800E0
9.935293561E0,3.142389702E-3,2.147299647E-1,9.749488831E0,9.751853736E0
9.937816429E0,-2.917933278E-3,2.087444663E-1,9.755399704E0,9.757633225E0
9.940339459E0,1.294365339E-2,2.053027898E-1,9.759963036E0,9.762130671E0
9.942862408E0,1.054945122E-2,2.029085904E-1,9.768342972E0,9.770455854E0
9.945366396E0,1.062426995E-2,2.076970041E-1,9.754052162E0,9.756268985E0
9.947908185E0,4.638765939E-3,2.076970041E-1,9.746794701E0,9.749008488E0
9.950441550E0,1.660977490E-2,2.101660222E-1,9.751658440E0,9.753937049E0
9.952954449E0,1.773205586E-2,2.172738016E-1,9.758840561E0,9.761275092E0
9.955471580E0,2.371755987E-2,2.160767019E-1,9.756446838E0,9.758868099E0
9.958006045E0,2.020107768E-2,2.197428197E-1,9.737367630E0,9.739867728E0
9.960523541E0,1.900397614E-2,1.851017177E-1,9.743278503E0,9.745055146E0
9.963046776E0,-1.556231081E-2,1.993172914E-1,9.741931915E0,9.743983118E0
9.965569603E0,9.501988068E-3,2.029834092E-1,9.743278503E0,9.745397301E0
9.968093000E0,1.653495617E-2,2.076970041E-1,9.763628960E0,9.765851827E0
9.970615623E0,5.910685286E-3,1.981950104E-1,9.739686966E0,9.741705107E0
9.973139142E0,2.244564006E-3,2.148796022E-1,9.749189377E0,9.751557403E0
9.975662051E0,-2.543839393E-3,2.231844962E-1,9.755174637E0,9.757727706E0
9.978184838E0,3.516483819E-3,2.029834092E-1,9.740884781E0,9.743000100E0
9.980708438E0,4.713584669E-3,1.934066117E-1,9.737293243E0,9.739214960E0
9.983209414E0,2.850596420E-2,2.233341336E-1,9.751732826E0,9.754331542E0
9.985738468E0,5.835866556E-3,2.112883031E-1,9.753977776E0,9.756267691E0
9.988262556E0,1.780687459E-2,1.981950104E-1,9.752855301E0,9.754885180E0
9.990785790E0,2.252046019E-2,2.161515206E-1,9.751658440E0,9.754079709E0
9.993308699E0,5.910685286E-3,2.029834092E-1,9.738490105E0,9.740607102E0
9.995817895E0,3.441664949E-2,2.160767019E-1,9.764901161E0,9.767352166E0
9.998355086E0,1.780687459E-2,2.316390127E-1,9.742156029E0,9.744925747E0
1.000087803E1,2.491466142E-2,2.149544209E-1,9.751658440E0,9.754059076E0
1.000340123E1,1.309329085E-2,2.113631219E-1,9.736096382E0,9.738399179E0
1.000592393E1,-3.740940243E-3,2.160767019E-1,9.750386238E0,9.752780882E0
1.000844717E1,-2.469020430E-3,2.232593149E-1,9.742006302E0,9.744564516E0
1.001094599E1,2.738368139E-2,2.161515206E-1,9.734973907E0,9.737411788E0
1.001349315E1,-1.496376062E-4,2.124854028E-1,9.751583099E0,9.753897837E0
1.001601618E1,7.182605099E-3,1.922843307E-1,9.728913307E0,9.730815947E0
1.001853933E1,3.516483819E-3,2.101660222E-1,9.732504845E0,9.734774403E0
1.002106248E1,7.032967638E-3,2.089689225E-1,9.727790833E0,9.730037613E0
1.002358527E1,7.032967638E-3,1.981201917E-1,9.737367630E0,9.739385475E0
1.002610834E1,4.563947208E-3,2.231844962E-1,9.746944427E0,9.749500388E0
1.002863145E1,9.352350608E-3,2.148796022E-1,9.737367630E0,9.739742762E0
1.003113898E1,1.780687459E-2,2.185457200E-1,9.726669312E0,9.729140518E0
1.003367739E1,8.155249991E-3,2.172738016E-1,9.748142242E0,9.750566732E0
1.003620050E1,2.169745276E-3,2.219873816E-1,9.750535965E0,9.753062837E0
1.003872362E1,6.958148908E-3,2.112883031E-1,9.750535965E0,9.752827424E0
1.004124652E1,8.155249991E-3,2.017114908E-1,9.745747566E0,9.747838204E0
1.004376984E1,8.978256374E-4,2.279728949E-1,9.754052162E0,9.756715945E0
1.004629291E1,-1.421557274E-3,1.921346933E-1,9.750461578E0,9.752354524E0
1.004879995E1,5.686229095E-3,1.957259923E-1,9.756446838E0,9.758411546E0
1.005133877E1,5.686229095E-3,2.195931822E-1,9.760038376E0,9.762510056E0
1.005386196E1,8.978256374E-4,1.980453730E-1,9.762432098E0,9.764440755E0
1.005638499E1,-1.496376004E-3,2.160018831E-1,9.755249977E0,9.757641168E0
1.005890790E1,1.294365339E-2,2.136825025E-1,9.745747566E0,9.748098449E0
1.006143081E1,-2.992752125E-4,2.016366720E-1,9.758840561E0,9.760923447E0
1.006395409E1,6.958148908E-3,2.041056901E-1,9.749339104E0,9.751477863E0
1.006647712E1,6.808510982E-3,2.195931822E-1,9.766023636E0,9.768494520E0
1.006899990E1,1.286883373E-2,2.100912035E-1,9.755324364E0,9.757594855E0
1.007152318E1,1.646013744E-2,2.005143911E-1,9.748142242E0,9.750218158E0
1.007404617E1,3.366846126E-3,2.017114908E-1,9.740959167E0,9.743048002E0
1.007655374E1,6.958148908E-3,2.195931822E-1,9.749339104E0,9.751814320E0
1.007908523E1,-4.938040860E-3,2.076970041E-1,9.739686966E0,9.741902516E0
1.008161534E1,3.366846126E-3,2.053027898E-1,9.742156029E0,9.744319610E0
1.008413845E1,1.294365339E-2,1.993172914E-1,9.746944427E0,9.748990747E0
1.008667524E1,5.761047825E-3,2.076970041E-1,9.744550705E0,9.746765601E0
1.008919839E1,1.294365339E-2,2.208651006E-1,9.735048294E0,9.737562026E0
1.009172179E1,1.653495617E-2,2.017863095E-1,9.737367630E0,9.739472238E0
1.009424478E1,2.169745276E-3,2.088941038E-1,9.745747566E0,9.747986309E0
1.009676752E1,-3.890577704E-3,2.040308714E-1,9.758840561E0,9.760973969E0
1.009929076E1,-3.815758973E-3,2.160018831E-1,9.749263763E0,9.751657054E0
1.010181375E1,-4.938040860E-3,1.945288926E-1,9.753977776E0,9.755918630E0
1.010433690E1,-3.815758973E-3,2.195931822E-1,9.757569313E0,9.760040708E0
1.010685977E1,2.169745276E-3,2.195931822E-1,9.762432098E0,9.764901758E0
1.010938288E1,-1.421557274E-3,2.005143911E-1,9.759963036E0,9.762022664E0
1.011190591E1,4.563947208E-3,2.231844962E-1,9.749263763E0,9.751819116E0
1.011440815E1,1.900397614E-2,2.173486203E-1,9.738565445E0,9.741009111E0
1.011695873E1,6.958148908E-3,2.327612936E-1,9.746870041E0,9.749651370E0
1.011947508E1,-8.529343642E-3,2.005143911E-1,9.745597839E0,9.747664131E0
1.012199832E1,4.713584669E-3,2.017863095E-1,9.731307983E0,9.733400999E0
1.012452110E1,5.761047825E-3,1.957259923E-1,9.762357712E0,9.764321274E0
1.012704389E1,-3.740940243E-3,1.969230920E-1,9.750386238E0,9.752375326E0
1.012956708E1,1.885433868E-2,2.292448133E-1,9.754127502E0,9.756839243E0
1.013209007E1,4.638765939E-3,2.088941038E-1,9.743278503E0,9.745518676E0
1.013461315E1,-1.496376062E-4,2.232593149E-1,9.743278503E0,9.745836072E0
1.013713642E1,3.366846126E-3,2.207902819E-1,9.750461578E0,9.752961636E0
1.013965941E1,-1.346738427E-3,2.256535143E-1,9.739686966E0,9.742300730E0
1.014218199E1,-4.938040860E-3,2.124854028E-1,9.748066902E0,9.750383724E0
1.014468635E1,-1.331774704E-2,2.112134844E-1,9.753977776E0,9.756273415E0
1.014722834E1,1.182137057E-2,2.268506140E-1,9.742156029E0,9.744804002E0
1.014975149E1,1.780687459E-2,2.196680009E-1,9.740959167E0,9.743451987E0
1.015227444E1,-2.543839393E-3,2.184709013E-1,9.743278503E0,9.745727885E0
1.015479796E1,1.054945122E-2,2.148796022E-1,9.748066902E0,9.750440650E0
1.015732083E1,3.441664856E-3,2.053027898E-1,9.743278503E0,9.745441861E0
1.015985163E1,5.761047825E-3,2.136076838E-1,9.758840561E0,9.761179771E0
1.016236689E1,-5.012859590E-3,2.183960825E-1,9.762357712E0,9.764801589E0
1.016488984E1,1.174655184E-2,2.219873816E-1,9.756446838E0,9.758979009E0
1.016741267E1,1.646013744E-2,2.219873816E-1,9.762432098E0,9.764969524E0
1.016993549E1,1.054945122E-2,2.244564146E-1,9.746944427E0,9.749534227E0
1.017245881E1,-2.244564093E-4,2.124105841E-1,9.755249977E0,9.757562217E0
1.017498184E1,1.414075401E-2,2.053027898E-1,9.751658440E0,9.753829582E0
1.017750503E1,2.012625895E-2,2.184709013E-1,9.748142242E0,9.750610841E0
1.018002778E1,-2.244564093E-4,2.100163847E-1,9.755249977E0,9.757510392E0
1.018253498E1,-4.938040860E-3,2.315641940E-1,9.739686966E0,9.742440585E0
1.018507404E1,-6.135141943E-3,2.136076838E-1,9.750386238E0,9.752727704E0
1.018759695E1,5.761047825E-3,2.255786955E-1,9.752855301E0,9.755465415E0
1.019012035E1,1.047463273E-3,2.183960825E-1,9.749263763E0,9.751709690E0
1.019264334E1,-2.543839393E-3,2.219873816E-1,9.743278503E0,9.745807348E0
1.019516613E1,1.406593528E-2,2.100912035E-1,9.761235237E0,9.763506005E0
1.019768908E1,1.541267335E-2,2.029834092E-1,9.736170769E0,9.738298673E0
1.020021215E1,6.958148908E-3,2.088941038E-1,9.757643700E0,9.759881953E0
1.020273554E1,9.726444259E-4,2.195931822E-1,9.752855301E0,9.755327192E0
1.020523957E1,2.244564006E-3,2.148796022E-1,9.737293243E0,9.739664162E0
1.020778144E1,9.726444259E-4,2.136076838E-1,9.755249977E0,9.757588396E0
1.021029690E1,9.352350608E-3,2.112883031E-1,9.752855301E0,9.755148217E0
1.021283629E1,5.835866556E-3,2.363525927E-1,9.739762306E0,9.742631389E0
1.021535045E1,-1.346738427E-3,2.100912035E-1,9.745673180E0,9.747937518E0
1.021787361E1,-7.481880311E-5,1.993172914E-1,9.738490105E0,9.740529601E0
1.022039647E1,-1.496376062E-4,2.172738016E-1,9.738490105E0,9.740913584E0
1.022291946E1,9.352350608E-3,2.136825025E-1,9.751658440E0,9.754003793E0
1.022544310E1,1.773205586E-2,2.076970041E-1,9.755249977E0,9.757476856E0
1.022796609E1,7.032967638E-3,2.088941038E-1,9.745673180E0,9.747914235E0
1.023046931E1,-3.740940243E-3,2.124854028E-1,9.746870041E0,9.749186614E0
1.023301150E1,8.080430329E-3,2.088941038E-1,9.762432098E0,9.764670118E0
1.023553458E1,1.533785462E-2,2.053776085E-1,9.744550705E0,9.746726817E0
1.023805810E1,1.062426995E-2,2.292448133E-1,9.738565445E0,9.741269064E0
1.024058092E1,9.726444259E-4,2.088941038E-1,9.751658440E0,9.753895633E0
1.024310367E1,6.958148908E-3,2.196680009E-1,9.750461578E0,9.752938195E0
1.024562706E1,1.301847212E-2,2.136825025E-1,9.740959167E0,9.743311305E0
1.024812857E1,-5.012859590E-3,2.171989828E-1,9.757569313E0,9.759987675E0
1.025067300E1,2.244564006E-3,2.220622003E-1,9.736096382E0,9.738628724E0
1.025319616E1,-1.324292831E-2,2.029085904E-1,9.733627319E0,9.735751027E0
1.025571931E1,-6.060323212E-3,2.017114908E-1,9.740884781E0,9.742974934E0
1.025824206E1,1.294365339E-2,2.088941038E-1,9.746870041E0,9.749116877E0
1.026076517E1,9.427169338E-3,2.124854028E-1,9.745673180E0,9.747993878E0
1.026328917E1,1.039981376E-2,2.041056901E-1,9.743428230E0,9.745571352E0
1.026581143E1,6.808510982E-3,2.052279711E-1,9.749413490E0,9.751575682E0
1.026835200E1,-1.346738450E-2,2.075473666E-1,9.751732826E0,9.753950502E0
1.027082502E1,7.930792868E-3,2.076221853E-1,9.758990288E0,9.761201837E0
1.027338036E1,-1.571194851E-3,2.195183635E-1,9.758915901E0,9.761384653E0
1.027590360E1,-1.473930385E-2,2.123357654E-1,9.755324364E0,9.757646087E0
1.027840714E1,3.142389702E-3,2.219125628E-1,9.761309624E0,9.763832272E0
1.028094945E1,4.489128012E-3,2.076221853E-1,9.739836693E0,9.742050396E0
1.028347261E1,3.292027395E-3,1.921346933E-1,9.744625092E0,9.746519623E0
1.028599584E1,-6.434416864E-3,2.147299647E-1,9.766098022E0,9.768460521E0
1.028851859E1,-5.012859590E-3,2.171989828E-1,9.730259895E0,9.732685044E0
1.029104162E1,1.638531871E-2,2.255786955E-1,9.738714218E0,9.741340198E0
1.029356461E1,1.271919627E-2,2.195183635E-1,9.764976501E0,9.767451877E0
1.029609297E1,4.489128012E-3,2.195931822E-1,9.742231369E0,9.744706941E0
1.029861067E1,1.159691438E-2,2.088192850E-1,9.743428230E0,9.745672561E0
1.030113415E1,2.581248619E-2,2.243815958E-1,9.766247749E0,9.768859119E0
1.030365701E1,7.481880020E-4,2.063502520E-1,9.764901161E0,9.767081226E0
1.030617988E1,-1.346738450E-2,2.123357654E-1,9.752930641E0,9.755251096E0
1.030870291E1,1.144727692E-2,2.004395723E-1,9.775674820E0,9.777736203E0
1.031122594E1,5.536591634E-3,1.968482733E-1,9.773281097E0,9.775264871E0
1.031374844E1,-2.843114547E-3,2.075473666E-1,9.775674820E0,9.777878204E0
1.031625308E1,1.047463249E-2,2.160018831E-1,9.739836693E0,9.742237183E0
1.031879508E1,-3.890577704E-3,2.207154632E-1,9.744625092E0,9.747125147E0
1.032131831E1,7.481880020E-4,2.099415660E-1,9.761309624E0,9.763567053E0
1.032384102E1,8.978256374E-4,2.076221853E-1,9.733851433E0,9.736065504E0
1.032636787E1,8.230068488E-4,2.219125628E-1,9.753005028E0,9.755529352E0
1.032888764E1,3.292027395E-3,2.076221853E-1,9.742231369E0,9.744444051E0
1.033141039E1,-3.890577704E-3,2.064250708E-1,9.746944427E0,9.749130839E0
1.033393350E1,4.414309282E-3,2.112134844E-1,9.748216629E0,9.750505529E0
1.033645649E1,1.391629782E-2,1.992424726E-1,9.760188103E0,9.762231457E0
1.033897969E1,7.930792868E-3,2.183212638E-1,9.766173363E0,9.768616546E0
1.034149686E1,6.808510982E-3,2.243067771E-1,9.753005028E0,9.755586449E0
1.034400666E1,5.835866556E-3,1.969979107E-1,9.751583099E0,9.753574482E0
1.034654845E1,7.107786369E-3,2.053776085E-1,9.734898567E0,9.737067351E0
1.034907173E1,-4.938040860E-3,2.029085904E-1,9.758766174E0,9.760876678E0
1.035159431E1,1.062426995E-2,2.112883031E-1,9.754052162E0,9.756346099E0
1.035411767E1,1.182137057E-2,2.148796022E-1,9.744475365E0,9.746851447E0
1.035664066E1,4.638765939E-3,2.196680009E-1,9.756371498E0,9.758845237E0
1.035916348E1,1.414075401E-2,2.160767019E-1,9.761235237E0,9.763636743E0
1.036168660E1,-1.444002893E-2,2.100912035E-1,9.742006302E0,9.744282098E0
1.036420950E1,9.352350608E-3,2.017114908E-1,9.758766174E0,9.760855098E0
1.036673339E1,2.027589642E-2,2.113631219E-1,9.732579231E0,9.734895170E0
1.036925561E1,1.197100850E-3,2.029834092E-1,9.732504845E0,9.734621423E0
1.037177888E1,-7.332242560E-3,2.088192850E-1,9.764677048E0,9.766912363E0
1.037430187E1,-1.444002893E-2,2.148047835E-1,9.752705574E0,9.755081528E0
1.037682498E1,1.892915741E-2,2.268506140E-1,9.758840561E0,9.761495203E0
1.037934801E1,1.780687459E-2,2.208651006E-1,9.746870041E0,9.749388395E0
1.038185168E1,1.421557274E-2,2.136825025E-1,9.754052162E0,9.756402814E0
1.038448071E1,1.047463273E-3,2.244564146E-1,9.751583099E0,9.754166019E0
1.038691686E1,2.139817737E-2,2.256535143E-1,9.744550705E0,9.747186560E0
1.038944018E1,1.182137057E-2,2.232593149E-1,9.744475365E0,9.747039786E0
1.039196337E1,4.713584669E-3,2.172738016E-1,9.742081642E0,9.744505367E0
1.039448644E1,3.516483819E-3,2.148796022E-1,9.739686966E0,9.742057678E0
1.039700882E1,1.189618930E-2,2.149544209E-1,9.733701706E0,9.736082160E0
1.039953222E1,1.548749208E-2,2.089689225E-1,9.730185509E0,9.732441518E0
1.040205545E1,3.209726512E-2,2.185457200E-1,9.754127502E0,9.756628301E0
